slug,title,first_line,book_slug,book_title,text,html_url,json_url,txt_url
sonnets-xi,Sonnets XI,"who’s most afraid of death?thou
                                art of him",xli-poems,XLI Poems,"who’s most afraid of death?thou
                                art of him
utterly afraid,i love of thee
(beloved)this

             and truly i would be
near when his scythe takes crisply the whim
of thy smoothness. and the mark the fainting
murdered petals.    with the caving stem.

But of all most would i be one of them

round the hurt heart which do so frailly cling....)
i who am but imperfect in my fear

Or with thy mind against my mind,to hear
nearing our hearts’ irrevocable play—
through the mysterious high futile day

an enormous stride
                  (and drawing thy mouth toward

my mouth,steer our lost bodies carefully downward)",https://cummings.ee/book/xli-poems/poem/sonnets-xi/,https://cummings.ee/book/xli-poems/poem/sonnets-xi.json,https://cummings.ee/book/xli-poems/poem/sonnets-xi.txt
sonnets-xii,Sonnets XII,perhaps it is to feel strike,xli-poems,XLI Poems,"perhaps it is to feel strike
the silver fish of her nakedness
with fins sharply pleasant, my

youth has travelled toward her these years

or to snare the timid like
of her mind to my mind that i

am come by little countries to the yes

of her youth.
               And if somebody hears
what i say—let him be pitiful:
because i've travelled all alone
through the forest of wonderful,
and that my feet have surely known
the furious ways and the peaceful,

and because she is beautiful",https://cummings.ee/book/xli-poems/poem/sonnets-xii/,https://cummings.ee/book/xli-poems/poem/sonnets-xii.json,https://cummings.ee/book/xli-poems/poem/sonnets-xii.txt
sonnets-xiv,Sonnets XIV,will suddenly trees leap from winter and will,xli-poems,XLI Poems,"will suddenly trees leap from winter and will

the stabbing music of your white youth
wounded by my arms’ bothness
(say a twilight lifting the fragile skill
of new leaves’ voices,and sharp lips of spring
simply joining with the wonderless
city’s sublime cheap distinct mouth)

do the exact human comely thing?

(or will the fleshless moments go and go

across this dirtied pane where softly preys
the grey and perpendicular Always—
or possibly there drift a pulseless blur
of paleness;
            the unswift mouths of snow
insignificantly whisper....",https://cummings.ee/book/xli-poems/poem/sonnets-xiv/,https://cummings.ee/book/xli-poems/poem/sonnets-xiv.json,https://cummings.ee/book/xli-poems/poem/sonnets-xiv.txt
sonnets-xiii,Sonnets XIII,"when i am in Boston,i do not speak",xli-poems,XLI Poems,"when i am in Boston,i do not speak.
and i sit in the click of ivory balls....

noting flies,which jerk upon the weak
colour of table-cloths,the electric When
In Doubt Buy Of(but a roof hugs
whom)
      as the august evening mauls
Kneeland,and a waiter cleverly lugs
indigestible honeycake to men
....one perfectly smooth coffee
tasting of hellas,i drink,or sometimes two
remarking cries of paklavah meeah.
(Very occasionally three.)
and i gaze on the cindercoloured little ΜΕΓΑ
ΕΛΛΗΝΙΚΟΝ ΞΕΝΟΔΟΧΕΙΟΝ ΎΠΝΟΎ",https://cummings.ee/book/xli-poems/poem/sonnets-xiii/,https://cummings.ee/book/xli-poems/poem/sonnets-xiii.json,https://cummings.ee/book/xli-poems/poem/sonnets-xiii.txt
sonnets-xv,Sonnets XV,a fragrant sag of fruit distinctly grouped.,xli-poems,XLI Poems,"a fragrant sag of fruit distinctly grouped.

I have not eaten peppers for a week.

On this street the houses immensely speak
(it is nine minutes past six)

the well-fed L’s immaculate roar looped
straightens,into neatest distance....

A new curve of children gladly cricks
where a hurdy-gurdy accurately pants.

and pompous ancient jews obscurely twitch
through the bumping teem of Grand. a nudging froth
of faces clogs Second as Mrs. Somethingwich

(with flesh like an old toy balloon)

heavily swims to Strunsky’s,
                      
                            Monia’s mouth
eats tangerines looking at the moon—",https://cummings.ee/book/xli-poems/poem/sonnets-xv/,https://cummings.ee/book/xli-poems/poem/sonnets-xv.json,https://cummings.ee/book/xli-poems/poem/sonnets-xv.txt
sonnets-xvi,Sonnets XVI,by god i want above fourteenth,xli-poems,XLI Poems,"by god i want above fourteenth

fifth’s deep purring biceps,the mystic screetch
of Broadway,the trivial stink of rich

frail firm asinine life
                        (i pant

for what’s below.      the singer.      Wall.      i want
the perpendicular lips the insane teeth
the vertical grin

                  give me the Square in spring,
the little barbarous Greenwich perfumed fake

And most,the futile fooling labyrinth
where noisy colors stroll....and the Baboon

sniggering insipidities while.  i sit,sipping
singular anisettes as.   One opaque
big girl jiggles thickly hips to the kanoon

but Hassan chuckles seeing the Greeks breathe)",https://cummings.ee/book/xli-poems/poem/sonnets-xvi/,https://cummings.ee/book/xli-poems/poem/sonnets-xvi.json,https://cummings.ee/book/xli-poems/poem/sonnets-xvi.txt
five-americans-i,LIZ,with breathing as(faithfully)her lownecked,is-5,is 5,"with breathing as(faithfully)her lownecked
dress a little topples and slightly expands

one square foot mired in silk wrinkling loth
stocking begins queerly to do a few
gestures to death,
                  the silent shoulders are both
slowly with pinkish ponderous arms bedecked
whose white thick wrists deliver promptly to
a deep lap enormous mindless hands.
and no one knows what(i am sure of this)
her blunt unslender,what her big unkeen

“Business is rotton” the face yawning said

what her mouth thinks of
                        (if it were a kiss
distinct entirely melting sinuous lean...
whereof this lady in some book had read",https://cummings.ee/book/is-5/poem/five-americans-i/,https://cummings.ee/book/is-5/poem/five-americans-i.json,https://cummings.ee/book/is-5/poem/five-americans-i.txt
five-americans-ii,MAME,she puts down the handmirror.    “Look at” arranging,is-5,is 5,"she puts down the handmirror.    “Look at” arranging
before me a mellifluous idiot grin
(with what was nose upwrinkled into nothing
earthly,while the slippery eyes drown
in surging flesh).   A thumblike index down-
dragging yanks back skin“see” (i,seeing,ceased
to breathe).   The plump left fist opening
“wisdom.”   Flicker of gold.   “Yep.   No gas.   Flynn”

the words drizzle untidily from released
cheeks “I’ll tell duh woild:some noive all right.
Aint much on looks but how dat baby ached.”

and when I timidly hinted “novocaine?”
the eyes outstart,curl,bloat,are newly baked

and swaggering cookies of indignant light",https://cummings.ee/book/is-5/poem/five-americans-ii/,https://cummings.ee/book/is-5/poem/five-americans-ii.json,https://cummings.ee/book/is-5/poem/five-americans-ii.txt
four-v,FOUR V,in spite of everything,is-5,is 5,"in spite of everything
which breathes and moves, since Doom
(with white longest hands
neatening each crease)
will smooth entirely our minds

—before leaving my room
i turn, and(stooping
through the morning)kiss
this pillow, dear
where our heads lived and were.",https://cummings.ee/book/is-5/poem/four-v/,https://cummings.ee/book/is-5/poem/four-v.json,https://cummings.ee/book/is-5/poem/four-v.txt
four-vii,FOUR VII,since feeling is first,is-5,is 5,"since feeling is first
who pays any attention 
to the syntax of things
will never wholly kiss you;

wholly to be a fool
while Spring is in the world

my blood approves,
and kisses are a better fate 
than wisdom
lady i swear by all flowers.  Don't cry
—the best gesture of my brain is less than
your eyelids’ flutter which says

we are for each other:then
laugh,leaning back in my arms
for life’s not a paragraph

And death i think is no parenthesis",https://cummings.ee/book/is-5/poem/four-vii/,https://cummings.ee/book/is-5/poem/four-vii.json,https://cummings.ee/book/is-5/poem/four-vii.txt
one-x,ONE X,nobody loses all the time,is-5,is 5,"nobody loses all the time

i had an uncle named
Sol who was a born a failure and
nearly everbody said he should have gone
into vaudeville perhaps because my Uncle Sol could
sing McCann He Was A Diver on Xmas Eve like Hell Itself which
may or may not account for the fact that my Uncle

Sol indulged in that possibly most inexcusable
of all to use highfalootin phrase
luxuries that is or to
wit farming and be
it needlessly
added

my Uncle Sol’s farm
failed because the chickens
ate the vegetables so
my Uncle Sol had a
chicken farm till the
skunks ate the chickens when

my Uncle Sol
had a skunk farm but
the skunks caught cold and
died and so
my Uncle Sol imitated the
skunks in a subtle manner

or by drowning himself in the watertank
but somebody who’d given my Uncle Sol a Victor
Victrola and records while he lived presented to
him upon the auspicious occasion of his decease a
scrumptious not to mend splendiferous funeral with
tall boys in black gloves and flowers and everything and

i remember we all cried like the Missouri
when my Uncle Sol’s coffin lurched because
somebody pressed a button
(and down went
my Uncle
Sol

and started a worm farm)",https://cummings.ee/book/is-5/poem/one-x/,https://cummings.ee/book/is-5/poem/one-x.json,https://cummings.ee/book/is-5/poem/one-x.txt
one-xi,ONE XI,now dis “daughter” uv eve(who aint precisely slim)sim,is-5,is 5,"now dis “daughter” uv eve(who aint precisely slim)sim

ply don’t know duh meaning uv duh woid sin in
not disagreeable contras tuh dat not exacly fat

“father”(adjustin his robe)who now puts on his flat hat",https://cummings.ee/book/is-5/poem/one-xi/,https://cummings.ee/book/is-5/poem/one-xi.json,https://cummings.ee/book/is-5/poem/one-xi.txt
one-xii,ONE XII,(and i imagine,is-5,is 5,"(and i imagine
never mind Joe agreeably cheerfully remarked when
surrounded by fat stupid animals
the jewess shrieked
the messiah tumbled successfully into the world
the animals continued eating.   And i imagine she,and
heard them slobber and
in the darkness)

stood sharp angels with faces like Jim Europe",https://cummings.ee/book/is-5/poem/one-xii/,https://cummings.ee/book/is-5/poem/one-xii.json,https://cummings.ee/book/is-5/poem/one-xii.txt
one-xiii,ONE XIII,it really must,is-5,is 5,"it really must
be Nice,never to

have no imagination)or never
never to wonder about guys used to(and them
slim hot queens with dam next to nothing

on)tangoing
(while a feller tries
to hold down the fifty bucks per
job with one foot and rock a

cradle with the other)it Must be
nice never to have no doubts about why you
put the ring
on(and watching her
face grow old and tired to which

you’re married and hands get red washing
things and dishes)and to never,never really wonder i
mean about the smell
of babies and how you

know the dam rent’s going to and everything and never,never
Never to stand at no window
because i can’t sleep(smoking sawdust

cigarettes in the
middle of the night",https://cummings.ee/book/is-5/poem/one-xiii/,https://cummings.ee/book/is-5/poem/one-xiii.json,https://cummings.ee/book/is-5/poem/one-xiii.txt
